candidate_id,opposite_protrusion_mm,pulley_radial_runout_mm,assembly_axial_error_mm,frame_deflection_mm,belt_lateral_wander_mm,center_residual_mm,belt_inner_nominal_mm,belt_inner_residual_mm,belt_outer_nominal_mm,belt_outer_residual_mm,pulley_inner_nominal_mm,pulley_inner_residual_mm,pulley_outer_nominal_mm,pulley_outer_residual_mm,status,failure_reason
S2-INCC-OUTOO-SHIFT01.00,3,0.0,1.0,0.0,2.0,0.0,10.0,7.0,18.5,15.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.0,1.0,1.0,0.0,0.0,10.0,8.0,18.5,16.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.0,1.0,1.0,1.0,0.0,10.0,7.0,18.5,15.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.0,1.0,1.0,2.0,0.0,10.0,6.0,18.5,14.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.0,1.0,2.0,0.0,0.0,10.0,7.0,18.5,15.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.0,1.0,2.0,1.0,0.0,10.0,6.0,18.5,14.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.0,1.0,2.0,2.0,0.0,10.0,5.0,18.5,13.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,0.0,0.0,0.0,10.0,9.0,18.5,17.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,0.0,1.0,0.0,10.0,8.0,18.5,16.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,0.0,2.0,0.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,1.0,0.0,0.0,10.0,8.0,18.5,16.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,1.0,1.0,0.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,1.0,2.0,0.0,10.0,6.0,18.5,14.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,2.0,0.0,0.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,2.0,1.0,0.0,10.0,6.0,18.5,14.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,-1.0,2.0,2.0,0.0,10.0,5.0,18.5,13.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,0.0,0.0,1.0,10.0,10.0,18.5,18.5,10.5,10.0,19.0,18.5,PASS_CONDITIONAL,
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,0.0,1.0,1.0,10.0,9.0,18.5,17.5,10.5,10.0,19.0,18.5,PASS_CONDITIONAL,
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,0.0,2.0,1.0,10.0,8.0,18.5,16.5,10.5,10.0,19.0,18.5,PASS_CONDITIONAL,
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,1.0,0.0,1.0,10.0,9.0,18.5,17.5,10.5,10.0,19.0,18.5,PASS_CONDITIONAL,
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,1.0,1.0,1.0,10.0,8.0,18.5,16.5,10.5,10.0,19.0,18.5,PASS_CONDITIONAL,
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,1.0,2.0,1.0,10.0,7.0,18.5,15.5,10.5,10.0,19.0,18.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,2.0,0.0,1.0,10.0,8.0,18.5,16.5,10.5,10.0,19.0,18.5,PASS_CONDITIONAL,
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,2.0,1.0,1.0,10.0,7.0,18.5,15.5,10.5,10.0,19.0,18.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8
S2-INCC-OUTOO-SHIFT01.00,3,0.5,0.0,2.0,2.0,1.0,10.0,6.0,18.5,14.5,10.5,10.0,19.0,18.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,0.0,0.0,0.0,10.0,9.0,18.5,17.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,0.0,1.0,0.0,10.0,8.0,18.5,16.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,0.0,2.0,0.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,1.0,0.0,0.0,10.0,8.0,18.5,16.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,1.0,1.0,0.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,1.0,2.0,0.0,10.0,6.0,18.5,14.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,2.0,0.0,0.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,2.0,1.0,0.0,10.0,6.0,18.5,14.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,0.5,1.0,2.0,2.0,0.0,10.0,5.0,18.5,13.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,0.0,0.0,0.0,10.0,9.0,18.5,17.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,0.0,1.0,0.0,10.0,8.0,18.5,16.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,0.0,2.0,0.0,10.0,7.0,18.5,15.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,1.0,0.0,0.0,10.0,8.0,18.5,16.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,1.0,1.0,0.0,10.0,7.0,18.5,15.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,1.0,2.0,0.0,10.0,6.0,18.5,14.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,2.0,0.0,0.0,10.0,7.0,18.5,15.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,2.0,1.0,0.0,10.0,6.0,18.5,14.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,-1.0,2.0,2.0,0.0,10.0,5.0,18.5,13.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,0.0,0.0,1.0,10.0,10.0,18.5,18.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,0.0,1.0,1.0,10.0,9.0,18.5,17.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,0.0,2.0,1.0,10.0,8.0,18.5,16.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,1.0,0.0,1.0,10.0,9.0,18.5,17.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,1.0,1.0,1.0,10.0,8.0,18.5,16.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,1.0,2.0,1.0,10.0,7.0,18.5,15.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,2.0,0.0,1.0,10.0,8.0,18.5,16.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,2.0,1.0,1.0,10.0,7.0,18.5,15.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,0.0,2.0,2.0,1.0,10.0,6.0,18.5,14.5,10.5,9.5,19.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,0.0,0.0,0.0,10.0,9.0,18.5,17.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,0.0,1.0,0.0,10.0,8.0,18.5,16.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,0.0,2.0,0.0,10.0,7.0,18.5,15.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,1.0,0.0,0.0,10.0,8.0,18.5,16.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,1.0,1.0,0.0,10.0,7.0,18.5,15.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,1.0,2.0,0.0,10.0,6.0,18.5,14.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,2.0,0.0,0.0,10.0,7.0,18.5,15.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,2.0,1.0,0.0,10.0,6.0,18.5,14.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.0,1.0,2.0,2.0,0.0,10.0,5.0,18.5,13.5,10.5,8.5,19.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,0.0,0.0,0.0,10.0,9.0,18.5,17.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,0.0,1.0,0.0,10.0,8.0,18.5,16.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,0.0,2.0,0.0,10.0,7.0,18.5,15.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,1.0,0.0,0.0,10.0,8.0,18.5,16.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,1.0,1.0,0.0,10.0,7.0,18.5,15.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,1.0,2.0,0.0,10.0,6.0,18.5,14.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,2.0,0.0,0.0,10.0,7.0,18.5,15.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,2.0,1.0,0.0,10.0,6.0,18.5,14.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,-1.0,2.0,2.0,0.0,10.0,5.0,18.5,13.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,0.0,0.0,1.0,10.0,10.0,18.5,18.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,0.0,1.0,1.0,10.0,9.0,18.5,17.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,0.0,2.0,1.0,10.0,8.0,18.5,16.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,1.0,0.0,1.0,10.0,9.0,18.5,17.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,1.0,1.0,1.0,10.0,8.0,18.5,16.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,1.0,2.0,1.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,2.0,0.0,1.0,10.0,8.0,18.5,16.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,2.0,1.0,1.0,10.0,7.0,18.5,15.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,0.0,2.0,2.0,1.0,10.0,6.0,18.5,14.5,10.5,9.0,19.0,17.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,0.0,0.0,0.0,10.0,9.0,18.5,17.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,0.0,1.0,0.0,10.0,8.0,18.5,16.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,0.0,2.0,0.0,10.0,7.0,18.5,15.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,1.0,0.0,0.0,10.0,8.0,18.5,16.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,1.0,1.0,0.0,10.0,7.0,18.5,15.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,1.0,2.0,0.0,10.0,6.0,18.5,14.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,2.0,0.0,0.0,10.0,7.0,18.5,15.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,2.0,1.0,0.0,10.0,6.0,18.5,14.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,3,1.5,1.0,2.0,2.0,0.0,10.0,5.0,18.5,13.5,10.5,8.0,19.0,16.5,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,0.0,0.0,0.0,9.0,8.0,17.5,16.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,0.0,1.0,0.0,9.0,7.0,17.5,15.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,0.0,2.0,0.0,9.0,6.0,17.5,14.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,1.0,0.0,0.0,9.0,7.0,17.5,15.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,1.0,1.0,0.0,9.0,6.0,17.5,14.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,1.0,2.0,0.0,9.0,5.0,17.5,13.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,2.0,0.0,0.0,9.0,6.0,17.5,14.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,2.0,1.0,0.0,9.0,5.0,17.5,13.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,-1.0,2.0,2.0,0.0,9.0,4.0,17.5,12.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,0.0,0.0,1.0,9.0,9.0,17.5,17.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,0.0,1.0,1.0,9.0,8.0,17.5,16.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,0.0,2.0,1.0,9.0,7.0,17.5,15.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,1.0,0.0,1.0,9.0,8.0,17.5,16.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,1.0,1.0,1.0,9.0,7.0,17.5,15.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,1.0,2.0,1.0,9.0,6.0,17.5,14.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,2.0,0.0,1.0,9.0,7.0,17.5,15.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,2.0,1.0,1.0,9.0,6.0,17.5,14.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,0.0,2.0,2.0,1.0,9.0,5.0,17.5,13.5,9.5,9.5,18.0,18.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,1.0,0.0,0.0,0.0,9.0,8.0,17.5,16.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,1.0,0.0,1.0,0.0,9.0,7.0,17.5,15.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,1.0,0.0,2.0,0.0,9.0,6.0,17.5,14.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,1.0,1.0,0.0,0.0,9.0,7.0,17.5,15.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,1.0,1.0,1.0,0.0,9.0,6.0,17.5,14.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
S2-INCC-OUTOO-SHIFT01.00,4,0.0,1.0,1.0,2.0,0.0,9.0,5.0,17.5,13.5,9.5,8.5,18.0,17.0,FAIL_UNDER_ALLOWANCE,BELT_RESIDUAL_LT_8|PULLEY_RESIDUAL_LT_10
