candidate_id,shape_group,environment,intersection_volume_mm3,collision,authorization,hard_constraint_effect,calculation
D_LONGITUDINAL_SIDE_RAIL,fixed_power,DRAINAGE_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,motor_guard,CBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,motor_guard,BBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,motor_guard,FRAME,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,motor_guard,TRACKS,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,motor_guard,BATTERY_EXTRACTION_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,motor_guard,UNIT_MATING_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,motor_guard,DRAINAGE_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,service,CBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,service,BBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,service,FRAME,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,service,TRACKS,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,service,BATTERY_EXTRACTION_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,service,UNIT_MATING_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,service,DRAINAGE_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,removal,CBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,removal,BBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,removal,FRAME,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,removal,TRACKS,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,removal,BATTERY_EXTRACTION_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
